Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SSBP2,1518.35808654131,-0.691598710521292,0.274684139890635,-2.51779629794661,0.0118091596267468,0.0183185107728286
ATG10,291.253035995063,0.750877639165997,0.192909658227406,3.89237970802295,0.0000992657216831709,0.000203233403472972
PPIAP11,145.793050519689,1.30341173415194,0.24121397000711,5.40354994411608,0.0000000653347527700685,0.000000187000436101731
RPS23,23200.6107800292,-1.52730970503602,0.312193555236168,-4.89218844982446,0.000000997208925115209,0.00000253634817203151
ATP6AP1L,174.747275544017,0.0492377122804381,0.33546997715721,0.146772336224186,0.883311720671099,0.908289796640469
LINC01338,10.6059512843492,0,1.63174171534038,0,1,1
RP11-343L5.2,11.6189394941487,0.115313238709078,0.55360763263224,0.208294163432679,0.834999288614293,0.866007974354228
TMEM167A,3987.06906712751,1.00266054655236,0.170071958825314,5.89550772201211,0.00000000373531039176365,0.000000011926240506157
XRCC4,237.87197663371,0.308140499885853,0.251998728681014,1.22278593030485,0.221410560938778,0.271713755070515
VCAN,15184.083483526,-0.644492251287321,0.410471247310753,-1.57012764111928,0.116385419177068,0.151629793179515
HAPLN1,3286.21434900652,3.8709433465408,0.885855348394197,4.36972396628606,0.0000124403690380066,0.0000282945636972276
EDIL3,1425.65243874417,7.23168136905072,0.519730958192319,13.9142786379386,0.0000000000000000000000000000000000000000000518807195865809,0.00000000000000000000000000000000000000000128699214629855
CTD-2269F5.1,21.9284838222989,5.47184372974985,0.983296857638506,5.56479326384819,0.0000000262463384774518,0.0000000781449247751879
RPL5P17,42.3126781413248,-0.275652816123931,0.419771030830248,-0.656674224466439,0.511390411436154,0.569372395490517
COX7C,6884.53128101587,0.0323294076183178,0.259190561477823,0.124732194853029,0.900735568625802,0.922600184188003
CTD-2161E19.1,87.0136049100102,-0.671055670377328,0.350922155318896,-1.91226361803094,0.0558423898268676,0.0776372078567705
RASA1,1558.99471990294,0.705344182674047,0.207163322979923,3.4047734537566,0.000662189641089227,0.00122137964701552
CTC-428H11.2,14.4703942351964,-2.21156816187017,0.546455636869866,-4.0471138234353,0.0000518530303619362,0.000109692864487491
CCNH,634.589088540044,-0.978022482038849,0.192382846442286,-5.08373017722374,0.000000370093590226174,0.000000986037048528324
TMEM161B,384.959865160676,-0.294472030679663,0.309288081573752,-0.952096276006819,0.341048157492196,0.399922693594607
TMEM161B-AS1,451.850201687043,-0.159339264923011,0.459816749117265,-0.346527753129705,0.728946130719383,0.771563336951089
CTC-498M16.2,6.29264062371033,0,1.68938482055638,0,1,1
LINC00461,1379.07366911964,1.0565589614108,1.04254758882248,1.01343955205359,0.310850255385146,0.36826086017691
CTC-467M3.3,9.75231500220879,0,1.70411286995083,0,1,1
MEF2C,1219.4947588215,-6.20005470347187,0.541282696221983,-11.4543744825887,0.00000000000000000000000000000223571388342617,0.0000000000000000000000000000288034021414319
MEF2C-AS1,20.8601255933911,-1.43207611325165,0.374337899361625,-3.82562416387395,0.000130441168410168,0.0002630674671259
CETN3,508.654360888612,1.7242522116651,0.208587797881218,8.26631389361993,0.000000000000000138164476237881,0.000000000000000769912872424949
MBLAC2,304.145846910494,-0.393520146573358,0.264138402022303,-1.48982557462482,0.136270104753882,0.175053030033787
POLR3G,1141.47799571146,5.90416181973698,0.511216620996162,11.5492368151725,0.000000000000000000000000000000744788532874847,0.00000000000000000000000000000989445065276192
LYSMD3,773.911655093402,-1.37690243636257,0.229775401588952,-5.99238398384231,0.00000000206786953038869,0.00000000673765012584903
ADGRV1,1717.22960972223,4.44546984516372,0.528335404321882,8.41410552614675,0.0000000000000000395904200981014,0.000000000000000229497350889674
ARRDC3,3223.77155270989,-3.3360639219314,0.369264068145975,-9.03435836224556,0.00000000000000000016496735662309,0.00000000000000000112417313792179
ARRDC3-AS1,21.0206098662855,-1.57552031651435,0.431567869376023,-3.65068956313244,0.000261537198445663,0.000508540575023145
NR2F1-AS1,348.482082204991,4.07103085739292,0.897234493883396,4.53730979487062,0.00000569763786987771,0.0000133933773159652
NR2F1,4733.03412503436,0.702600835244075,0.662630321389609,1.06032098526769,0.288998595368518,0.345233269912981
FAM172A,924.907158796519,-1.63599636392745,0.201615345755353,-8.11444365902893,0.000000000000000488015384207954,0.00000000000000259588612633232
NPM1P27,1018.20540593053,1.51552809840995,0.309080838274101,4.90333890276932,0.000000942212185837835,0.00000240277638439665
RP11-549J18.1,11.5035845331868,-3.70893070949652,0.670130022688079,-5.53464340340843,0.0000000311862186299733,0.0000000921957731390262
KIAA0825,67.6518338179565,-0.529869462544998,0.30200550122509,-1.75450268420798,0.0793444103722391,0.107029818359311
SLF1,541.75895947122,1.04603498874743,0.228051277763456,4.58684116575055,0.00000450002771603431,0.0000106806739363973
MCTP1,227.477975062302,-2.25415315014558,0.39174332107235,-5.75415847288758,0.00000000870744461993686,0.0000000269398084633741
FAM81B,27.7832689776927,-1.87543913117273,1.04045230012379,-1.80252293252617,0.0714631699934105,0.0972916361736253
TTC37,2089.58559290778,0.933737343821619,0.198471863037505,4.70463333961435,0.00000254322605677575,0.0000062056113642316
ARSK,395.929741792543,1.79665904965556,0.223822175387066,8.02717177843758,0.000000000000000997453772069199,0.00000000000000519802945194976
GPR150,14.9865932684491,-4.15735094107816,0.46569312629491,-8.92723277698849,0.000000000000000000436797655952337,0.00000000000000000289509214640384
RFESD,37.7344388858998,0.600039073453934,0.363431574427361,1.65103726719227,0.098730965447615,0.13060951966248
RHOBTB3,2516.24154127251,2.76401454737477,0.39098999761043,7.06927175699453,0.00000000000155748873945082,0.00000000000647960319190891
GLRX,591.11112892604,-1.9288452682626,0.233994507088761,-8.24312199572674,0.000000000000000167774355011799,0.000000000000000928598371674398
ELL2,639.053289658853,0.2609947583111,0.366962085116561,0.711230857073963,0.476941190003915,0.536313446849257
PCSK1,210.513572721995,5.83722423627977,0.902985825162242,6.46435865727015,0.000000000101729331807681,0.000000000368853212776905
CAST,3521.58671403476,-2.68042391592912,0.444715527897451,-6.02727754661899,0.00000000166744520822005,0.00000000548073267653265
ERAP1,1359.361270734,-2.78963077152603,0.388472536551421,-7.1810244201311,0.000000000000691909911757877,0.00000000000294642452231187
CTD-2260A17.2,50.6996318419675,-3.30594208340796,0.4736032202188,-6.98040457132165,0.00000000000294331231601266,0.0000000000119990514907047
ERAP2,1216.33408717831,-10.9349177856361,0.868641535333953,-12.5885274199237,0.00000000000000000000000000000000000244186257419792,0.0000000000000000000000000000000000430742132397214
LNPEP,1570.54967319804,-4.33670039871325,0.366019473746278,-11.8482777823986,0.0000000000000000000000000000000219658761887637,0.000000000000000000000000000000317767043928287
LIX1,918.157091482944,2.08249978696953,0.73233333508216,2.84365013472436,0.00445999916506864,0.00737358384734638
RIOK2,843.730124191988,-0.173745404355871,0.152404624405167,-1.14002711554192,0.254275004542972,0.307808104971095
RP11-274E7.2,30.3899602884888,-1.5982115255684,0.367326245517813,-4.35093202587642,0.0000135560075563409,0.0000306748396536125
CTBP2P4,28.0880652880154,2.17778558178521,0.422212480511948,5.15803222857023,0.000000249558671189107,0.000000675367757730338
RGMB,1487.21163810002,1.00325613508392,0.489421095763881,2.04988330860168,0.0403758193912517,0.0574191361057249
RGMB-AS1,122.158511119616,3.39119177714394,0.920003494735769,3.68606401665671,0.000227749084765217,0.000446632178102522
CHD1,2290.87155170469,-0.530229125617426,0.19302308040027,-2.74697266522686,0.00601481472452769,0.00976754206408783
CTD-2007H13.3,8.64113037571612,-2.18631641397069,0.734637660127932,-2.97604728512006,0.00291989837079793,0.00494281175590508
FAM174A,241.392353184396,-1.34227729173589,0.268451522497546,-5.0000733065247,0.00000057308521121907,0.00000149508726320607
ST8SIA4,662.482790343881,-6.23772392686013,0.552499679325041,-11.290004610465,0.0000000000000000000000000000147028961086209,0.000000000000000000000000000181100585652371
SLCO4C1,217.617970284683,0.530288903068124,0.410501994419056,1.29180591148794,0.196424367650132,0.243760226559703
LINC00491,10.0262877294464,5.59434164297358,1.26896554695687,4.40858434367228,0.0000104048499204299,0.0000238434154516259
PAM,3007.85544316597,0.943652611543989,0.227049744461008,4.15614919005578,0.0000323656519648979,0.0000701179013542099
GIN1,156.816823025222,0.334894583718851,0.180103841400621,1.85945275300328,0.062962990311367,0.0866829280620829
PPIP5K2,1418.02872814279,-0.0980056512319635,0.224963812852973,-0.435650738619087,0.663090151891978,0.712546043704798
C5orf30,1093.77811942422,2.0266840397579,0.384489425767276,5.27110475330631,0.000000135605043260076,0.000000376447090519666
NUDT12,429.504904869242,3.51649178636979,0.27022382996884,13.0132556657763,0.0000000000000000000000000000000000000102864437240428,0.000000000000000000000000000000000000202769499829442
CTC-278L1.1,19.4362692027343,0.727257529187582,1.5246941735238,0.476985838744815,0.633372205711292,0.685389111008074
EFNA5,787.429005481708,4.82898752270298,0.387255954032325,12.4697566878465,0.0000000000000000000000000000000000109158842343473,0.000000000000000000000000000000000186682646187566
FBXL17,680.257050578785,-3.10958479770138,0.305080109045578,-10.1926828577238,0.00000000000000000000000213781588695049,0.000000000000000000000019763435459882
RP11-120B7.1,35.0656156376105,-1.24407722560613,0.440409373864822,-2.82482004115558,0.00473071775558757,0.00778972758317096
LINC01023,32.7150893003415,-1.93589749179243,0.412357788043904,-4.69470335694573,0.00000266993887855066,0.0000064954592491193
FER,934.423877900287,0.862308864292075,0.331728213248264,2.5994438514843,0.00933749527147432,0.0147234487745927
GJA1P1,72.3233187621725,7.77909030866621,1.08051931654294,7.19939957534029,0.000000000000604782798790003,0.00000000000258781459024421
PJA2,5711.89489731822,-1.04050271566795,0.292578146027305,-3.55632411304858,0.000376080063138859,0.000716485477463206
MAN2A1,2274.21417771744,0.508979788776574,0.33014731862244,1.54167476174068,0.12315264793156,0.159782012589723
TMEM232,53.0490077590923,0.480739158622665,0.568353382364325,0.845845513618326,0.39763893149457,0.457693944321168
SLC25A46,1287.85654571504,-1.09836841073805,0.210732215666812,-5.21215233875146,0.000000186662163454909,0.000000511718003481365
BCLAF1P1,14.3010243254167,1.17436377969664,0.486850708321125,2.41216405691667,0.0158581441014661,0.0241079541027425
WDR36,1393.95164205757,1.14168238183454,0.135704269799305,8.41301739085289,0.0000000000000000399595693533157,0.000000000000000231385451997229
AC010468.1,197.125639888958,-0.903470388618898,0.422767008494182,-2.13704090070058,0.0325946650969897,0.0470792190437033
CAMK4,984.885044941468,-4.09090949110679,0.320985189196193,-12.7448543696088,0.000000000000000000000000000000000000333012078114282,0.00000000000000000000000000000000000609111963307917
STARD4,1368.80925466394,0.910611686930608,0.319859230152658,2.84691389551586,0.00441453009344156,0.00730067689259963
STARD4-AS1,327.449656449274,3.44757213815,0.615211212436681,5.60388378569226,0.0000000209601269995029,0.0000000628803809985087
NREP,10054.3670149153,4.24088441013157,0.24635914023086,17.2142361195022,0.00000000000000000000000000000000000000000000000000000000000000000207669744150701,0.000000000000000000000000000000000000000000000000000000000000000130537893159507
EPB41L4A,348.465595647864,1.54750238302983,0.372018183059871,4.15974931736276,0.0000318597078534983,0.0000690498896104755
EPB41L4A-AS1,944.388945408263,-1.59996965338533,0.360398831700005,-4.43944184235632,0.00000901924823313529,0.0000207751768024948
EPB41L4A-AS2,84.6437950622801,2.92325785086444,0.545533787322425,5.35852759040334,0.0000000839029251431681,0.00000023762459222166
APC,2294.61042539176,-0.257540000281656,0.334701700446784,-0.769461284295458,0.441619519462424,0.50149055903143
CTC-487M23.8,10.7006395756681,-0.234632539630069,0.608827906296007,-0.385384009510222,0.699952927972381,0.745429403876429
SRP19,470.748039046408,-0.306765333748034,0.185476379620737,-1.65393207682461,0.0981413143001813,0.129910129607564
REEP5,2235.75388545801,-1.16057120083429,0.195564314088931,-5.93447330225358,0.00000000294790293603647,0.00000000947892917821053
CTC-487M23.5,30.0811599682285,-0.399419206465171,0.541114391050013,-0.738141903212206,0.460428222462159,0.519774581078944
CTC-487M23.6,24.2540414959584,-0.890689199899286,0.640374781670737,-1.3908873762572,0.164259581411948,0.207395118818937
DCP2,2750.41461318413,1.45059226795012,0.167671095559818,8.65141521922367,0.00000000000000000508646720455157,0.0000000000000000315171647751641
MCC,1239.88425391701,2.19424091508197,0.362275424402845,6.05683070746196,0.0000000013882955960845,0.0000000045936631765473
YTHDC2,837.816460136183,0.712196749979276,0.291531073729066,2.44295313315779,0.0145676289361397,0.0222556355750072
RP11-371M22.1,15.8954756860768,2.15913001242785,1.41545485799732,1.52539658910969,0.127160209005686,0.164440884433922
KCNN2,452.005054566233,8.38802740438505,0.884483968017802,9.48352678814888,0.00000000000000000000245830882242369,0.000000000000000000018849982978419
TRIM36,521.830214684637,4.35754787205574,0.524076582799687,8.31471585465074,0.0000000000000000919723605359541,0.000000000000000518750405151044
PGGT1B,748.653115243191,-0.923144023964381,0.118545609449938,-7.78724769519385,0.00000000000000684846133943475,0.0000000000000335248937932495
CCDC112,576.146019967849,0.898334890135971,0.382901429495479,2.34612571522556,0.0189697079539501,0.0284425490283368
CCT5P1,8.64498682773723,3.01430958381931,0.809830816715365,3.7221472949686,0.000197535729126516,0.000390327230337253
FEM1C,1156.77476201075,-1.60265004422963,0.196715467291758,-8.14704642341452,0.000000000000000372920545749797,0.00000000000000200215769951686
TMED7-TICAM2,20.8832037513498,-0.464375217595476,0.634281726300632,-0.732127693956888,0.464090631900614,0.523437636964494
TMED7,1964.40043490418,-0.561670274011633,0.208368740344581,-2.69555919512108,0.00702705907309692,0.0112959868579226
CDO1,852.955127158285,5.5794997603239,0.470953205463961,11.8472487193865,0.0000000000000000000000000000000222372302676531,0.000000000000000000000000000000321256365948081
ATG12,1326.90446451395,-0.514583161490092,0.107911212327614,-4.76857919015716,0.00000185529743046222,0.00000458796947263775
AP3S1,1409.79540683991,-0.28201829007223,0.159298481727677,-1.77037650964147,0.0766644402467985,0.103733631813783
LVRN,12.3352775831481,2.11028284592883,1.12917434837578,1.86887246328637,0.0616405602286424,0.084994092009327
CTD-2287O16.1,531.771913176722,-1.16115997446343,0.386550856727057,-3.00389962732206,0.00266543243623637,0.00453619517480719
CTD-2287O16.5,34.576592359063,-0.470717545014274,0.419104552115441,-1.12315063780223,0.261373522939343,0.315647968280786
COMMD10,743.350118072495,0.458115173584547,0.197007562781618,2.32536846360749,0.02005226628437,0.0299644980542525
SEMA6A,6777.56867380827,7.53873406217001,0.403848466206409,18.6672346015967,0.00000000000000000000000000000000000000000000000000000000000000000000000000000914678835281687,0.000000000000000000000000000000000000000000000000000000000000000000000000000851130624498579
SEMA6A-AS1,30.935616302416,2.0476064266488,0.492792988797783,4.15510462444715,0.0000325138728402567,0.0000704175339316019
RPS14P8,11.415998501406,0.619873498852443,1.46717798073273,0.422493730817082,0.672664675695832,0.721270647330674
LINC00992,14.1862295265865,7.8395542949094,1.33948960509493,5.85264287613028,0.00000000483822293880676,0.0000000153054769303791
DTWD2,234.154097452331,0.161231485343579,0.354304783423694,0.455064376454583,0.649062925522996,0.699518606108109
PTMAP2,273.706469136734,0.348533134049276,0.294700312011943,1.18266971510757,0.2369400711654,0.288974128689532
MIR1244-2,214.919648629308,-0.155698458625019,0.341233942097235,-0.456280690215316,0.648188147710221,0.698823234988975
DMXL1,1130.11131721238,-0.544490387500066,0.2438745640826,-2.23266575400478,0.0255709944129202,0.037604714972044
TNFAIP8,1249.95554556394,-3.98202893341558,0.446868347317668,-8.91096663551524,0.000000000000000000505895400378199,0.00000000000000000333956787071222
HSD17B4,4450.77703255205,2.18594443453001,0.177322644246606,12.3274973922111,0.000000000000000000000000000000000064416397311378,0.00000000000000000000000000000000105996062572058
PRR16,71.1936308616133,1.36496899388842,0.887478095864984,1.53803119226063,0.124040988255217,0.160846432101894
CTD-2334D19.1,23.7878080856367,4.85951067772165,1.21784017761324,3.9902696322973,0.0000659982241925492,0.00013794567526425
SRFBP1,396.950755273386,1.0326673273347,0.178545246814691,5.78378503913069,0.00000000730382636613116,0.0000000227274001220632
LOX,847.349315407723,2.94759634653194,0.758486544457877,3.88615509143767,0.00010184445451138,0.000208053252917554
ZNF474,30.8200004194788,-1.20117805745895,1.05385193265826,-1.13979774599746,0.25437057300851,0.307906301990363
SNCAIP,548.865420457045,5.66249088266499,0.657379921572439,8.61372654814347,0.00000000000000000707232669353095,0.0000000000000000433556414017408
MGC32805,17.5665366697364,5.63784912009866,1.10172150056428,5.11730879102483,0.000000309925993308861,0.000000831346046251073
SNX2,2345.42772239823,-0.91249855263145,0.194135978347912,-4.70030625130266,0.00000259771617992882,0.00000632987239315073
CTB-36H16.2,47.2901490605415,-2.24402396159357,0.328149566917597,-6.83841817215342,0.00000000000800723785809173,0.0000000000316033027445965
SNX24,411.801781044246,1.99780069734718,0.21644299917742,9.23014698992209,0.0000000000000000000270260768268581,0.000000000000000000193644475824989
PPIC,434.05417339577,6.81145244790004,0.89443485987405,7.61537005485139,0.0000000000000262937052100438,0.000000000000123466849784227
PRDM6,127.218547512857,0.835853451430407,1.07023334271839,0.78100113131155,0.434801829326652,0.494560180452569
CEP120,844.150839192659,-1.16861533652656,0.148526530957801,-7.86805784118519,0.00000000000000360189052532794,0.0000000000000179244944428335
KRT8P33,61.3493107954786,-0.946529918353575,0.589909856774934,-1.60453314601031,0.108596584317853,0.142352646113996
CSNK1G3,1116.59102908446,0.468617041766091,0.142033454541302,3.29934270260124,0.000969115222467471,0.00174888857347217
ZNF608,2368.28482725304,3.80989987492327,0.343297726958299,11.0979466968217,0.000000000000000000000000000128358896350722,0.00000000000000000000000000151450704448369
RP11-436H11.1,18.1648805052526,-1.82341911137221,0.51321843732249,-3.55291037649615,0.000380994244361121,0.000725134543863087
GRAMD3,249.820718434683,0.973188765390079,0.554803736186273,1.75411357551373,0.0794110479652202,0.107106147293555
ALDH7A1,3044.32153061744,6.76743736980955,0.218244497502899,31.0085131457651,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000413886008449838,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000979944106006399
PHAX,1486.99543584977,0.0898559069960504,0.123056211291044,0.730202125137184,0.465266643752811,0.52462519376276
LMNB1,5463.92819868239,2.29289390896682,0.281535915522795,8.14423234317746,0.000000000000000381695675854636,0.00000000000000204747420905912
MARCH3,219.842985992149,-0.736821924144989,0.614687063964921,-1.19869437204723,0.230646807216018,0.282025180178237
C5orf63,31.5799166332654,-0.522730121292218,0.576519157519354,-0.906700348937961,0.364565278861589,0.423837717674811
MEGF10,1339.74975786396,6.40937743221838,0.525571397586127,12.1950651455839,0.000000000000000000000000000000000330239800691573,0.00000000000000000000000000000000525547416948224
HNRNPKP1,13.0504891960682,0.505749728090628,0.416917285621948,1.2130697035892,0.225103171991145,0.275816427575143
PRRC1,2438.78773937168,0.456786933978715,0.213828563549836,2.1362297271957,0.0326606935320421,0.0471681950846685
CTXN3,38.1004626897832,1.1378290992675,1.48056149023771,0.76851188334287,0.442183133484071,0.501970081051199
LINC01184,291.390126718485,-2.72190831148016,0.330805137774831,-8.22813191412062,0.000000000000000190155608352631,0.00000000000000104703510552615
SLC12A2,1436.61609138652,-0.086423269288932,0.431454208486683,-0.200306933132162,0.841240540575536,0.871717305929007
FBN2,4576.71401428566,3.10100735699391,0.527937360723282,5.8738168345303,0.00000000425873909235597,0.0000000135285437267462
SLC27A6,146.500144096179,5.87052122047221,0.999808881894444,5.87164339783491,0.00000000431496126512812,0.0000000137010146920899
ISOC1,892.948081446701,0.991077605439962,0.246372815519023,4.02267434965218,0.0000575410299864142,0.000121088466124877
ADAMTS19-AS1,48.6565342083305,7.26313734922851,1.08832675450225,6.67367343417953,0.000000000024947843505376,0.0000000000948632400528297
ADAMTS19,825.446383384739,8.59051697474042,0.670544333163872,12.811258778681,0.000000000000000000000000000000000000141815155667229,0.00000000000000000000000000000000000263464616574803
CHSY3,165.949459675533,3.56200401979981,0.807568735814001,4.41077503602147,0.0000103001285670587,0.0000236209039642115
HINT1,4708.1874907884,-0.561186901405048,0.253650726987544,-2.21243955446107,0.0269363083894711,0.0395057345014394
LYRM7,703.175590889281,-1.02702994360974,0.194512384839907,-5.28002340033536,0.000000129167389037324,0.000000359277887089979
CDC42SE2,3648.56385429428,-3.86294658121534,0.161506389196071,-23.9182276344849,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197929855675303,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000781053202700933
RAPGEF6,374.713752405768,-2.66247129924538,0.285275794811531,-9.33297303055227,0.0000000000000000000102942031988336,0.0000000000000000000760080304795377
FNIP1,849.541508712271,-1.40819688586473,0.21565755750738,-6.5297822257703,0.0000000000658653890793093,0.000000000242279574640256
ACSL6,198.217289811727,-4.66350653235616,0.590199662129292,-7.90157438506725,0.00000000000000275402417839404,0.0000000000000138278749334115
P4HA2,1199.82732619354,3.71921887150071,0.6131796244892,6.06546389175757,0.00000000131573328999711,0.00000000436644769919769
PDLIM4,587.696863727168,6.89210481423415,0.717148562255816,9.61042826685003,0.000000000000000000000722478539260267,0.00000000000000000000573595200935061
SLC22A4,47.3650559312594,-4.97620773280383,0.551424310716522,-9.02428064213879,0.00000000000000000018087982201291,0.00000000000000000122946351747149
AC034220.3,51.0713001479038,-1.44529410039167,0.721595876031608,-2.00291347054257,0.0451865769649726,0.0638345776018696
MIR3936,6.89948229739021,-2.17829893112117,1.0930852090278,-1.99279883501357,0.0462834793925882,0.0652500603623329
SLC22A5,343.50033374607,-0.556697559935661,0.529799701056215,-1.05076986420683,0.293364299745893,0.349977598437198
C5orf56,116.099339187589,-6.21606754798379,0.485076965410962,-12.8146005504868,0.000000000000000000000000000000000000135836081278705,0.00000000000000000000000000000000000252576880974513
AC116366.6,32.8122174851755,-8.67793004274903,0.98555963879333,-8.8050785575735,0.00000000000000000130760963308397,0.00000000000000000841299929691613
IRF1,2653.13444934867,-6.99640869589822,0.486946699523721,-14.3679148102685,0.0000000000000000000000000000000000000000000000822711702334453,0.00000000000000000000000000000000000000000000227382148703565
RAD50,1758.97065301807,0.975261919236793,0.168009277287035,5.804809918744,0.00000000644390650015611,0.0000000201575460381425
KIF3A,1028.63998736861,0.0133787761613897,0.347424548385082,0.0385084365039191,0.969282305117088,0.980649351426267
CCNI2,35.4004733048167,-1.59101583174566,0.694010910347406,-2.29249397671462,0.0218771547222989,0.0325158882595708
SEPT8,2574.69416427895,1.4867951483022,0.397542720382118,3.7399632091693,0.000184047191424771,0.000365164022539148
SOWAHA,160.861593860743,1.50188322696735,1.15414383179988,1.3012964117524,0.193157014993086,0.240176488146237
SHROOM1,176.427881669231,-0.404876846757608,0.53811797525195,-0.75239420606242,0.451814029863674,0.511486222300644
GDF9,29.6900349768532,-2.07762356179443,0.726496432631598,-2.85978494659447,0.00423928378707041,0.00702612570729434
UQCRQ,1334.5049850234,-0.269649819579954,0.201700444542421,-1.33688262408982,0.181260953477838,0.226858314205289
LEAP2,40.6357363360448,-0.382013491243697,0.512420439876245,-0.745507910137147,0.455964731027028,0.515473099551962
AFF4,4216.47923741268,-0.0924509973634379,0.267955323383572,-0.345023924869357,0.730076384429084,0.772557966174004
ZCCHC10,524.160962034087,0.315779568846886,0.158191891803195,1.99618049476103,0.0459142797730423,0.0647767073413505
HSPA4,8476.32735900549,2.49450989583881,0.166861938191724,14.9495440534356,0.0000000000000000000000000000000000000000000000000156819186772115,0.000000000000000000000000000000000000000000000000496531954075335
FSTL4,103.367349101743,3.6450185123013,0.452708730076638,8.05157548361004,0.00000000000000081734981118429,0.0000000000000042846019991454
C5orf15,1502.37564088104,-0.178046603752595,0.27489100582759,-0.647698906032106,0.517179711947334,0.574976912499908
VDAC1,5907.12705182515,1.42480269170474,0.201401998518247,7.07442181402014,0.00000000000150073149891224,0.00000000000624713567304568
CTB-113I20.2,16.1133720328605,-0.382641598800703,0.521102441751801,-0.734292469469857,0.4627705065271,0.52203158939047
TCF7,4127.73378003629,-6.2861502339485,0.335161774838858,-18.7555703121897,0.00000000000000000000000000000000000000000000000000000000000000000000000000000174337591028002,0.000000000000000000000000000000000000000000000000000000000000000000000000000168861805782531
SKP1,5795.42820308118,-0.417583053149751,0.173368435843462,-2.40864521340433,0.0160118549980788,0.0243260101350393
PPP2CA,5742.42595594629,-0.0608740469132687,0.159142249051575,-0.382513426045277,0.702080572160535,0.747386764097598
CTD-2410N18.4,13.4843078914182,-2.10779938640165,0.566938887043005,-3.71785995734979,0.000200917590324969,0.000396568445001368
CTD-2410N18.3,13.7221986294608,-2.39530697604631,0.500524724470725,-4.78559171793003,0.00000170484309586021,0.00000423149151967799
CDKL3,43.1777028810365,0.190322780926105,0.379868247672147,0.501023136554354,0.616354840008003,0.669789651982791
UBE2B,1167.76240867144,-2.48009549407104,0.165508094954756,-14.9847383280498,0.00000000000000000000000000000000000000000000000000923887197501566,0.000000000000000000000000000000000000000000000000296939853568037
RP11-215P8.3,10.2282373983842,-0.403856718292971,0.612024752102055,-0.659869910335959,0.509337315055264,0.56748309860897
CDKN2AIPNL,915.465425157506,1.0555661058091,0.167649157604513,6.29628040421889,0.00000000030487266430523,0.00000000106448166535804
RP11-215P8.1,18.5903043362284,-1.24162368911362,0.428254826735545,-2.89926373644901,0.00374040122959285,0.00623956550817238
JADE2,1705.96819681698,-2.21527089810932,0.437823258966872,-5.05973781140973,0.000000419833365182443,0.00000111313041914554
SAR1B,1103.40746097849,-0.76299872265445,0.191394430111678,-3.98652522024409,0.0000670480037844114,0.00013992027349349
SEC24A,1479.24086402,0.569581967051324,0.243811802848921,2.33615419924632,0.019483206381601,0.0291652718500552
CAMLG,1833.0893837673,-0.595419621330942,0.285266473979003,-2.08724009178438,0.0368664370931598,0.0528303233367951
DDX46,2976.61902403179,0.102859256316288,0.153688443965261,0.669271245530587,0.503322465811263,0.562034188752932
C5orf24,1705.39681141662,-0.51558768563808,0.234719949690657,-2.1966078567995,0.0280484646238204,0.0409878434144143
TXNDC15,1255.41248813221,-0.136234922472199,0.187482583768749,-0.726653749557016,0.467438092753272,0.526683498227552
PCBD2,167.421572190117,-0.216775100910382,0.29769602878541,-0.7281759914461,0.466505860614868,0.525827737838785
MTCYBP18,25.5883196385672,-0.903822606981755,0.409942689288666,-2.20475356823675,0.027471391876855,0.0402024510338509
MTND6P4,210.21171741448,-1.02874188232296,0.352158574640313,-2.92124615558117,0.00348634251706046,0.00584044596666992
MTND5P11,181.918339867945,-1.08546277155394,0.325075960900895,-3.33910501578079,0.000840487837892412,0.00152919700628837
MTND4P12,550.582858858239,-0.438037919323291,0.261807663572584,-1.6731287134452,0.0943019600701056,0.125271520923501
MTND4LP30,14.0402672634623,0.124373174406106,0.4358623420571,0.285349667555847,0.775376264592168,0.813435054263219
PITX1,1437.12266552924,0.204028156547393,1.02290601309668,0.19945933833132,0.841903447554448,0.872361807145039
C5orf66,29.4374629327436,-2.10234253853861,0.586374223016862,-3.58532564361745,0.000336657862086835,0.000645361855272434
C5orf66-AS1,44.8054549225205,0.625312742290836,1.57050997661503,0.398159038530015,0.690512957660771,0.737255266799948
H2AFY,6973.77703253798,-0.766506543971921,0.186354973691427,-4.11315313344484,0.0000390291299984615,0.0000837112965412397
CTC-203F4.2,18.4637480112096,-3.52381574260997,0.714497958742238,-4.93187657080657,0.00000081443376290887,0.00000208917407654088
NEUROG1,512.593899032754,-0.583308912764568,1.09648610891382,-0.53198021208166,0.594739700678792,0.649347147705301
CXCL14,1045.21253342843,2.69624689743886,1.08245161173295,2.49087060170968,0.0127430520279076,0.0196555697186162
SLC25A48,20.5850920432863,5.7756241906912,1.15982209380515,4.97975010265798,0.000000636664281471397,0.00000165265917576733
